date,state,district,rainfall_mean_mm,rainfall_max_mm,rainfall_total_mm,heavy_rain_pixels,extreme_rain_pixels
2024-02-18,Uttar Pradesh,Basti,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Bijnor,0.18097562,4.1150002,7.4200006,0,0
2024-02-18,Uttar Pradesh,Bulandshahr,0.048088234,0.53,1.635,0,0
2024-02-18,Uttar Pradesh,Chandauli,0.004285714,0.089999996,0.089999996,0,0
2024-02-18,Uttar Pradesh,Chitrakoot,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Deoria,0.019130435,0.44,0.44,0,0
2024-02-18,Uttar Pradesh,Etah,0.07560976,1.575,3.1000001,0,0
2024-02-18,Uttar Pradesh,Etawah,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Faizabad,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Farrukhabad,0.056499995,1.0349998,1.1299999,0,0
2024-02-18,Uttar Pradesh,Fatehpur,0.13307694,3.0750003,5.1900005,0,0
2024-02-18,Uttar Pradesh,Firozabad,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Gautam Buddha Nagar,0.15692309,1.5150001,2.0400002,0,0
2024-02-18,Uttar Pradesh,Ghaziabad,0.17911763,1.26,3.0449998,0,0
2024-02-18,Uttar Pradesh,Ghazipur,0.085833326,0.945,2.5749998,0,0
2024-02-18,Uttar Pradesh,Gonda,0.01638889,0.41500002,0.59000003,0,0
2024-02-18,Uttar Pradesh,Gorakhpur,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Hamirpur,0.049102563,0.305,1.915,0,0
2024-02-18,Uttar Pradesh,Hardoi,0.06650943,2.05,3.5249999,0,0
2024-02-18,Uttar Pradesh,Hathras,0.035882354,0.32,0.61,0,0
2024-02-18,Uttar Pradesh,Jalaun,0.033125,0.64,1.3249999,0,0
2024-02-18,Uttar Pradesh,Jaunpur,0.07361111,0.675,2.6499999,0,0
2024-02-18,Uttar Pradesh,Jhansi,0.03607843,0.895,1.8399999,0,0
2024-02-18,Uttar Pradesh,Jyotiba Phule Nagar,0.00041666665,0.01,0.01,0,0
2024-02-18,Uttar Pradesh,Kannauj,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Kanpur,0.0205,0.16,0.205,0,0
2024-02-18,Uttar Pradesh,Kanpur Dehat,0.00022727273,0.01,0.01,0,0
2024-02-18,Uttar Pradesh,Kaushambi,0.089210525,0.80999994,1.6949999,0,0
2024-02-18,Uttar Pradesh,Kushinagar,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Lakhimpur Kheri,0.028630136,0.40499997,2.09,0,0
2024-02-18,Uttar Pradesh,Lalitpur,0.0034090912,0.075,0.15,0,0
2024-02-18,Uttar Pradesh,Lucknow,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Maharajganj,0.060555547,1.1899998,1.6349998,0,0
2024-02-18,Uttar Pradesh,Mahoba,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Mainpuri,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Mathura,0.006818182,0.105000004,0.225,0,0
2024-02-18,Uttar Pradesh,Mau,0.4042105,3.3649998,7.68,0,0
2024-02-18,Uttar Pradesh,Meerut,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Mirzapur,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Moradabad,0.07633333,1.3449999,2.29,0,0
2024-02-18,Uttar Pradesh,Muzaffarnagar,0.024999999,0.99999994,0.99999994,0,0
2024-02-18,Uttar Pradesh,Pilibhit,0.0359375,0.98999995,1.15,0,0
2024-02-18,Uttar Pradesh,Pratapgarh,0.16041666,2.8799999,5.7749996,0,0
2024-02-18,Uttar Pradesh,Rae Bareli,0.03976744,0.445,1.7099999,0,0
2024-02-18,Uttar Pradesh,Rampur,0.046296287,0.78999984,1.2499998,0,0
2024-02-18,Uttar Pradesh,Saharanpur,0.464,2.6100001,16.24,0,0
2024-02-18,Uttar Pradesh,Sant Kabir Nagar,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Sant Ravi Das Nagar,0.0,0.0,0.0,0,0
2024-02-18,Uttar Pradesh,Shahjahanpur,0.06295455,1.2800001,2.7700002,0,0
2024-02-18,Uttar Pradesh,Shravasti,0.011551724,0.13499999,0.33499998,0,0
2024-02-18,Uttar Pradesh,Siddharth Nagar,0.15968749,3.485,5.1099997,0,0
2024-02-18,Uttar Pradesh,Sitapur,0.21092592,3.9799995,11.389999,0,0
2024-02-18,Uttar Pradesh,Sonbhadra,0.018706895,0.99499995,1.0849999,0,0
2024-02-18,Uttar Pradesh,Sultanpur,0.077435896,0.77,3.02,0,0
2024-02-18,Uttar Pradesh,Unnao,0.04702381,0.945,1.975,0,0
2024-02-18,Uttar Pradesh,Varanasi,0.07066666,0.79999995,1.06,0,0
2024-02-18,Uttaranchal,Almora,1.3075,5.4750004,39.225,0,0
2024-02-18,Uttaranchal,Bageshwar,0.5885,7.3500004,11.77,0,0
2024-02-18,Uttaranchal,Chamoli,0.07717105,1.7249999,5.865,0,0
2024-02-18,Uttaranchal,Champawat,0.0,0.0,0.0,0,0
2024-02-18,Uttaranchal,Dehra Dun,0.39349997,4.2999997,11.804999,0,0
2024-02-18,Uttaranchal,Haridwar,1.9304761,7.9349995,40.539997,0,0
2024-02-18,Uttaranchal,Naini Tal,0.00027777778,0.01,0.01,0,0
2024-02-18,Uttaranchal,Pauri Garhwal,0.7448039,11.349999,37.985,0,0
2024-02-18,Uttaranchal,Pithoragarh,0.91333336,13.789999,63.02,0,0
2024-02-18,Uttaranchal,Rudra Prayag,0.8654545,3.245,9.5199995,0,0
2024-02-18,Uttaranchal,Tehri Garhwal,0.44535714,9.745,18.705,0,0
2024-02-18,Uttaranchal,Udham Singh Nagar,0.0,0.0,0.0,0,0
2024-02-18,Uttaranchal,Uttarkashi,0.11926666,5.16,8.945,0,0
2024-02-18,West Bengal,Bankura,0.1039516,4.7649994,6.444999,0,0
2024-02-18,West Bengal,Barddhaman,0.13464911,2.7849998,7.6749997,0,0
2024-02-18,West Bengal,Birbhum,0.004204545,0.13499999,0.18499999,0,0
2024-02-18,West Bengal,Dakshin Dinajpur,0.03972222,0.17999999,0.715,0,0
2024-02-18,West Bengal,Darjiling,0.19410715,2.76,5.435,0,0
2024-02-18,West Bengal,East Midnapore,0.0027777778,0.075,0.1,0,0
2024-02-18,West Bengal,Haora,0.0,0.0,0.0,0,0
2024-02-18,West Bengal,Hugli,0.089629635,2.42,2.42,0,0
2024-02-18,West Bengal,Jalpaiguri,0.008214286,0.45999998,0.45999998,0,0
2024-02-18,West Bengal,Kochbihar,0.0,0.0,0.0,0,0
2024-02-18,West Bengal,Kolkata,0.0,0.0,0.0,0,0
2024-02-18,West Bengal,Maldah,0.09632352,1.6549999,3.2749996,0,0
2024-02-18,West Bengal,Murshidabad,0.004270834,0.19500002,0.20500003,0,0
2024-02-18,West Bengal,Nadia,0.07444444,0.8249999,2.6799998,0,0
2024-02-18,West Bengal,North 24 Parganas,0.01755102,0.37499997,0.85999995,0,0
2024-02-18,West Bengal,Puruliya,0.0981579,2.3100002,5.5950003,0,0
2024-02-18,West Bengal,South 24 Parganas,0.018333333,0.32499996,0.93499994,0,0
2024-02-18,West Bengal,Uttar Dinajpur,0.4089394,6.83,13.495,0,0
2024-02-18,West Bengal,West Midnapore,0.005,0.225,0.415,0,0
2024-02-19,Andaman and Nicobar,Andaman Islands,0.2847,6.3050003,14.235001,0,0
2024-02-19,Andaman and Nicobar,Nicobar Islands,1.9619234,20.925003,25.505003,0,0
2024-02-19,Andhra Pradesh,Adilabad,0.011015038,1.225,1.465,0,0
2024-02-19,Andhra Pradesh,Anantapur,0.53880644,11.36,83.515,0,0
2024-02-19,Andhra Pradesh,Chittoor,0.065759994,2.8449998,8.219999,0,0
2024-02-19,Andhra Pradesh,Cuddapah,1.1133071,27.305002,141.39,0,0
2024-02-19,Andhra Pradesh,East Godavari,0.034569893,1.39,3.215,0,0
2024-02-19,Andhra Pradesh,Guntur,0.47041667,15.82,45.16,0,0
2024-02-19,Andhra Pradesh,Hyderabad,0.0,0.0,0.0,0,0
2024-02-19,Andhra Pradesh,Karimnagar,0.01740196,0.92999995,1.775,0,0
2024-02-19,Andhra Pradesh,Khammam,0.10170371,4.75,13.7300005,0,0
2024-02-19,Andhra Pradesh,Krishna,0.22202703,16.425001,16.43,0,0
2024-02-19,Andhra Pradesh,Kurnool,0.04942675,2.01,7.7599998,0,0
2024-02-19,Andhra Pradesh,Mahbubnagar,0.5422258,19.654999,84.045,0,0
2024-02-19,Andhra Pradesh,Medak,0.21370587,7.1549997,18.164999,0,0
2024-02-19,Andhra Pradesh,Nalgonda,0.00025210084,0.03,0.03,0,0
2024-02-19,Andhra Pradesh,Nellore,0.9041284,20.514997,98.549995,0,0
2024-02-19,Andhra Pradesh,Nizamabad,0.05808823,1.7149999,3.9499998,0,0
2024-02-19,Andhra Pradesh,Prakasam,0.5178082,18.505001,75.6,0,0
2024-02-19,Andhra Pradesh,Rangareddi,0.0,0.0,0.0,0,0
2024-02-19,Andhra Pradesh,Srikakulam,0.00018867925,0.01,0.01,0,0
2024-02-19,Andhra Pradesh,Vishakhapatnam,0.20349461,2.7099998,18.925,0,0
2024-02-19,Andhra Pradesh,Vizianagaram,0.0032999997,0.074999996,0.16499999,0,0
2024-02-19,Andhra Pradesh,Warangal,0.12681416,3.19,14.33,0,0
2024-02-19,Andhra Pradesh,West Godavari,0.0,0.0,0.0,0,0
2024-02-19,Arunachal Pradesh,Changlang,0.09955556,2.355,4.48,0,0
2024-02-19,Arunachal Pradesh,East Kameng,0.040972218,0.48,1.4749999,0,0
2024-02-19,Arunachal Pradesh,East Siang,0.0,0.0,0.0,0,0
2024-02-19,Arunachal Pradesh,Kurung Kumey,0.0,0.0,0.0,0,0
2024-02-19,Arunachal Pradesh,Lohit,0.0,0.0,0.0,0,0
2024-02-19,Arunachal Pradesh,Lower Dibang Valley,0.06937499,1.3749998,3.3299997,0,0
2024-02-19,Arunachal Pradesh,Lower Subansiri,0.0018918919,0.07,0.07,0,0
2024-02-19,Arunachal Pradesh,Papum Pare,0.1801613,1.375,5.585,0,0
2024-02-19,Arunachal Pradesh,Tawang,0.068095244,0.81500006,1.4300001,0,0
2024-02-19,Arunachal Pradesh,Tirap,0.02631579,0.20500001,0.5,0,0
2024-02-19,Arunachal Pradesh,Upper Dibang Valley,0.26086956,2.64,18.0,0,0
2024-02-19,Arunachal Pradesh,Upper Siang,0.23446153,6.515,15.24,0,0
2024-02-19,Arunachal Pradesh,Upper Subansiri,0.018706895,1.0849999,1.0849999,0,0
2024-02-19,Arunachal Pradesh,West Kameng,0.14292307,2.56,9.29,0,0
2024-02-19,Arunachal Pradesh,West Siang,0.119375005,2.1850002,8.595,0,0
2024-02-19,Assam,Barpeta,0.0,0.0,0.0,0,0
2024-02-19,Assam,Bongaigaon,0.0,0.0,0.0,0,0
2024-02-19,Assam,Cachar,0.104687504,1.015,3.3500001,0,0
2024-02-19,Assam,Darrang,0.06733333,1.5350001,2.02,0,0
2024-02-19,Assam,Dhemaji,0.021346152,0.20499998,0.55499995,0,0
2024-02-19,Assam,Dhuburi,0.0,0.0,0.0,0,0
2024-02-19,Assam,Dibrugarh,0.098,1.0799999,2.9399998,0,0
2024-02-19,Assam,Goalpara,0.0,0.0,0.0,0,0
2024-02-19,Assam,Golaghat,0.15596774,2.865,4.835,0,0
2024-02-19,Assam,Hailakandi,0.0,0.0,0.0,0,0
2024-02-19,Assam,Jorhat,0.2646296,3.225,7.1449995,0,0
2024-02-19,Assam,Kamrup,0.0,0.0,0.0,0,0
2024-02-19,Assam,Karbi Anglong,0.0,0.0,0.0,0,0
2024-02-19,Assam,Karimganj,0.0528125,0.665,0.845,0,0
2024-02-19,Assam,Kokrajhar,0.0,0.0,0.0,0,0
2024-02-19,Assam,Lakhimpur,0.045384612,0.52,1.18,0,0
2024-02-19,Assam,Marigaon,0.0,0.0,0.0,0,0
2024-02-19,Assam,Nagaon,0.0,0.0,0.0,0,0
2024-02-19,Assam,Nalbari,0.0,0.0,0.0,0,0
2024-02-19,Assam,North Cachar Hills,0.27374998,3.75,12.044999,0,0
2024-02-19,Assam,Sibsagar,0.072692305,0.66999996,1.8899999,0,0
2024-02-19,Assam,Sonitpur,0.07137254,1.185,3.6399996,0,0
2024-02-19,Assam,Tinsukia,0.092083335,1.92,3.315,0,0
2024-02-19,Bihar,Araria,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Aurangabad,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Banka,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Begusarai,0.11366666,0.515,1.7049999,0,0
2024-02-19,Bihar,Bhabua,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Bhagalpur,0.19124998,2.7249997,4.5899997,0,0
2024-02-19,Bihar,Bhojpur,0.02818182,0.21000001,0.62,0,0
2024-02-19,Bihar,Buxar,0.46076924,2.69,5.9900002,0,0
2024-02-19,Bihar,Darbhanga,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Gaya,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Gopalganj,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Jamui,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Jehanabad,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Katihar,0.16211537,2.9099998,4.2149997,0,0
2024-02-19,Bihar,Khagaria,0.03625,0.16499999,0.43499997,0,0
2024-02-19,Bihar,Kishanganj,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Lakhisarai,0.0041666664,0.049999997,0.049999997,0,0
2024-02-19,Bihar,Madhepura,0.0985294,1.3449999,1.6749998,0,0
2024-02-19,Bihar,Madhubani,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Munger,0.25884616,2.165,3.365,0,0
2024-02-19,Bihar,Muzaffarpur,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Nalanda,0.16973683,1.9949999,3.225,0,0
2024-02-19,Bihar,Nawada,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Pashchim Champaran,0.0060416665,0.225,0.29,0,0
2024-02-19,Bihar,Patna,0.21749997,2.3949995,6.524999,0,0
2024-02-19,Bihar,Purba Champaran,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Purnia,0.0455,0.29999998,1.365,0,0
2024-02-19,Bihar,Rohtas,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Saharsa,0.57392853,3.19,8.035,0,0
2024-02-19,Bihar,Samastipur,0.017307691,0.12,0.45,0,0
2024-02-19,Bihar,Saran,0.20869564,2.965,4.7999997,0,0
2024-02-19,Bihar,Sheikhpura,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Sheohar,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Sitamarhi,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Siwan,0.006190476,0.07,0.13,0,0
2024-02-19,Bihar,Supaul,0.0,0.0,0.0,0,0
2024-02-19,Bihar,Vaishali,0.13416666,0.84000003,2.415,0,0
2024-02-19,Chandigarh,Chandigarh,0.0,0.0,0.0,0,0
2024-02-19,Chhattisgarh,Bastar,0.0581746,5.8749995,7.3299994,0,0
2024-02-19,Chhattisgarh,Bilaspur,0.45210144,4.62,31.195,0,0
2024-02-19,Chhattisgarh,Dantewada,0.007671233,0.41000003,1.12,0,0
2024-02-19,Chhattisgarh,Dhamtari,0.07128571,2.3449998,2.495,0,0
2024-02-19,Chhattisgarh,Durg,0.020723686,0.7,1.575,0,0
2024-02-19,Chhattisgarh,Janjgir-Champa,0.14271428,1.48,4.995,0,0
2024-02-19,Chhattisgarh,Jashpur,0.057843138,2.365,2.95,0,0
2024-02-19,Chhattisgarh,Kanker,0.30825394,11.769999,19.419998,0,0
2024-02-19,Chhattisgarh,Kawardha,0.116153836,1.3599999,4.5299997,0,0
2024-02-19,Chhattisgarh,Korba,0.07524194,1.9499999,4.665,0,0
2024-02-19,Chhattisgarh,Koriya,0.026454544,0.78499997,1.4549999,0,0
2024-02-19,Chhattisgarh,Mahasamund,0.20192307,3.2799997,7.875,0,0
2024-02-19,Chhattisgarh,Raigarh,0.41854838,7.129999,25.949999,0,0
2024-02-19,Chhattisgarh,Raipur,0.39722225,20.625002,42.9,0,0
2024-02-19,Chhattisgarh,Raj Nandgaon,0.35157138,19.054998,24.609997,0,0
2024-02-19,Chhattisgarh,Surguja,0.016571429,0.48499998,2.32,0,0
2024-02-19,Dadra and Nagar Haveli,Dadra and Nagar Haveli,0.43624994,0.9599999,1.7449998,0,0
2024-02-19,Daman and Diu,Junagadh,0.742,1.8,3.7099998,0,0
2024-02-19,Delhi,Delhi,0.00035714285,0.005,0.005,0,0
2024-02-19,Goa,North Goa,0.0,0.0,0.0,0,0
2024-02-19,Goa,South Goa,0.0,0.0,0.0,0,0
2024-02-19,Gujarat,Ahmadabad,0.28216416,3.7849998,18.904999,0,0
2024-02-19,Gujarat,Amreli,0.03282258,1.0849999,2.0349998,0,0
2024-02-19,Gujarat,Anand,0.010625,0.089999996,0.255,0,0
2024-02-19,Gujarat,Banas Kantha,0.060156252,1.46,5.775,0,0
2024-02-19,Gujarat,Bharuch,0.004673913,0.215,0.215,0,0
2024-02-19,Gujarat,Bhavnagar,0.09143835,2.28,6.6749997,0,0
2024-02-19,Gujarat,Dahod,0.32479167,2.3750002,15.59,0,0
2024-02-19,Gujarat,Gandhinagar,0.09038461,1.175,1.175,0,0
2024-02-19,Gujarat,Jamnagar,0.17797981,4.3,17.62,0,0
2024-02-19,Gujarat,Junagadh,0.401875,13.330001,28.935,0,0
2024-02-19,Gujarat,Kachchh,0.19559406,7.8650007,59.265,0,0
2024-02-19,Gujarat,Kheda,0.4357692,2.6250002,16.994999,0,0
2024-02-19,Gujarat,Mahesana,0.0,0.0,0.0,0,0
2024-02-19,Gujarat,Narmada,0.0022727272,0.049999997,0.049999997,0,0
2024-02-19,Gujarat,Navsari,0.7818421,3.6750002,14.8550005,0,0
2024-02-19,Gujarat,Panch Mahals,0.29225805,3.8199997,9.059999,0,0
2024-02-19,Gujarat,Patan,0.0,0.0,0.0,0,0
2024-02-19,Gujarat,Porbandar,0.010555555,0.19,0.19,0,0
2024-02-19,Gujarat,Rajkot,0.20044999,5.2799997,20.044998,0,0
2024-02-19,Gujarat,Sabar Kantha,0.0005970149,0.04,0.04,0,0
2024-02-19,Gujarat,Surat,0.087890625,2.065,5.625,0,0
2024-02-19,Gujarat,Surendranagar,0.42079788,4.835,39.555,0,0
2024-02-19,Gujarat,The Dangs,0.49178568,1.8699999,6.8849993,0,0
2024-02-19,Gujarat,Vadodara,0.10335821,3.96,6.925,0,0
2024-02-19,Gujarat,Valsad,0.050370365,0.94,1.3599999,0,0
2024-02-19,Haryana,Ambala,2.8290625,22.550001,45.265,0,0
2024-02-19,Haryana,Bhiwani,0.0577907,1.19,2.4850001,0,0
2024-02-19,Haryana,Faridabad,0.089999996,0.56,1.8,0,0
2024-02-19,Haryana,Fatehabad,0.0026190476,0.055,0.055,0,0
2024-02-19,Haryana,Gurgaon,0.092999995,1.4699999,2.3249998,0,0
2024-02-19,Haryana,Hisar,0.0,0.0,0.0,0,0
2024-02-19,Haryana,Jhajjar,0.10277777,1.685,1.8499999,0,0
2024-02-19,Haryana,Jind,0.0,0.0,0.0,0,0
2024-02-19,Haryana,Kaithal,0.49857146,4.0750003,10.47,0,0
2024-02-19,Haryana,Karnal,0.7974999,7.299999,17.544998,0,0
2024-02-19,Haryana,Kurukshetra,0.4223529,1.8799999,7.1799994,0,0
2024-02-19,Haryana,Mahendragarh,0.0011111111,0.015,0.02,0,0
2024-02-19,Haryana,Panchkula,0.03142857,0.22,0.22,0,0
2024-02-19,Haryana,Panipat,0.0,0.0,0.0,0,0
2024-02-19,Haryana,Rewari,0.030769229,0.39999998,0.39999998,0,0
2024-02-19,Haryana,Rohtak,0.057500005,0.80500007,1.0350001,0,0
2024-02-19,Haryana,Sirsa,0.0053749997,0.13499999,0.21499999,0,0
2024-02-19,Haryana,Sonepat,0.0,0.0,0.0,0,0
2024-02-19,Haryana,Yamuna Nagar,6.668214,39.184998,93.354996,0,0
2024-02-19,Himachal Pradesh,Bilaspur,0.0,0.0,0.0,0,0
2024-02-19,Himachal Pradesh,Chamba,0.8559375,11.085,54.78,0,0
2024-02-19,Himachal Pradesh,Hamirpur,0.12045454,1.3249999,1.3249999,0,0
2024-02-19,Himachal Pradesh,Kangra,1.2707406,31.915,68.619995,0,0
2024-02-19,Himachal Pradesh,Kinnaur,0.104477614,1.54,7.0,0,0
2024-02-19,Himachal Pradesh,Kullu,3.5667644,92.90499,181.90498,1,0
2024-02-19,Himachal Pradesh,Lahul and Spiti,1.5829297,58.625008,202.615,1,0
2024-02-19,Himachal Pradesh,Mandi,0.060675673,0.75,2.245,0,0
2024-02-19,Himachal Pradesh,Shimla,0.011595745,0.545,0.545,0,0
2024-02-19,Himachal Pradesh,Sirmaur,0.2101923,2.155,5.4649997,0,0
2024-02-19,Himachal Pradesh,Solan,0.0,0.0,0.0,0,0
2024-02-19,Himachal Pradesh,Una,0.011666667,0.145,0.175,0,0
2024-02-19,Jammu and Kashmir,Anantnag (Kashmir South),0.0018292682,0.06,0.074999996,0,0
2024-02-19,Jammu and Kashmir,Bagdam,0.0,0.0,0.0,0,0
2024-02-19,Jammu and Kashmir,Baramula (Kashmir North),5.067353,47.839996,258.435,0,0
2024-02-19,Jammu and Kashmir,Doda,4.716981e-05,0.005,0.005,0,0
2024-02-19,Jammu and Kashmir,Jammu,1.1829411,7.949999,40.219997,0,0
2024-02-19,Jammu and Kashmir,Kargil,1.0142499,24.314995,141.995,0,0
2024-02-19,Jammu and Kashmir,Kathua,13.899737,85.83001,264.095,2,0
2024-02-19,Jammu and Kashmir,Kupwara (Muzaffarabad),5.4024997,36.225002,162.075,0,0
2024-02-19,Jammu and Kashmir,Ladakh (Leh),1.1954744,48.195,491.34,0,0
2024-02-19,Jammu and Kashmir,Pulwama,0.0,0.0,0.0,0,0
2024-02-19,Jammu and Kashmir,Punch,0.001551724,0.044999998,0.044999998,0,0
2024-02-19,Jammu and Kashmir,Rajauri,0.0,0.0,0.0,0,0
2024-02-19,Jammu and Kashmir,Srinagar,0.2859375,1.93,4.575,0,0
2024-02-19,Jammu and Kashmir,Udhampur,0.016590908,0.26,0.72999996,0,0
2024-02-19,Jharkhand,Bokaro,0.44204548,3.35,9.725,0,0
2024-02-19,Jharkhand,Chatra,0.09705882,1.035,3.2999997,0,0
2024-02-19,Jharkhand,Deoghar,0.0,0.0,0.0,0,0
2024-02-19,Jharkhand,Dhanbad,0.78078955,4.745001,14.835001,0,0
2024-02-19,Jharkhand,Dumka,0.0,0.0,0.0,0,0
2024-02-19,Jharkhand,Garhwa,0.5115278,8.145,18.415,0,0
2024-02-19,Jharkhand,Giridih,0.004111111,0.185,0.185,0,0
2024-02-19,Jharkhand,Godda,0.0,0.0,0.0,0,0
2024-02-19,Jharkhand,Gumla,0.0,0.0,0.0,0,0
2024-02-19,Jharkhand,Hazaribag,0.49536365,6.075001,27.245,0,0
2024-02-19,Jharkhand,Jamtara,0.0050000004,0.035,0.075,0,0
2024-02-19,Jharkhand,Koderma,0.0,0.0,0.0,0,0
2024-02-19,Jharkhand,Latehar,0.13263887,1.0499998,4.7749996,0,0
2024-02-19,Jharkhand,Lohardaga,0.009615385,0.105000004,0.125,0,0
2024-02-19,Jharkhand,Pakur,0.0,0.0,0.0,0,0
2024-02-19,Jharkhand,Palamu,0.36986843,3.145,14.055,0,0
2024-02-19,Jharkhand,Pashchim Singhbhum,0.004365079,0.235,0.27499998,0,0
2024-02-19,Jharkhand,Purba Singhbhum,0.006129032,0.19,0.19,0,0
2024-02-19,Jharkhand,Ranchi,0.07220587,2.7899995,4.9099994,0,0
2024-02-19,Jharkhand,Sahibganj,0.03638889,0.32999998,0.655,0,0
2024-02-19,Jharkhand,Saraikela Kharsawan,0.0,0.0,0.0,0,0
2024-02-19,Jharkhand,Simdega,0.0,0.0,0.0,0,0
2024-02-19,Karnataka,Bagalkot,0.55192983,7.55,31.46,0,0
2024-02-19,Karnataka,Bangalore Rural,0.4260204,16.72,20.875,0,0
2024-02-19,Karnataka,Bangalore Urban,0.0,0.0,0.0,0,0
2024-02-19,Karnataka,Belgaum,0.5785841,13.525,65.38,0,0
2024-02-19,Karnataka,Bellary,0.009307693,0.605,0.605,0,0
2024-02-19,Karnataka,Bidar,0.0646875,0.7900001,3.105,0,0
2024-02-19,Karnataka,Bijapur,0.005113636,0.16,0.45,0,0
2024-02-19,Karnataka,Chamrajnagar,1.5110639,11.910002,71.020004,0,0
2024-02-19,Karnataka,Chikmagalur,0.0072807013,0.41499996,0.41499996,0,0
2024-02-19,Karnataka,Chitradurga,0.80864286,8.605,56.605,0,0
2024-02-19,Karnataka,Dakshin Kannad,0.019571427,0.45499998,0.68499994,0,0
2024-02-19,Karnataka,Davanagere,1.2600834,16.2,75.605,0,0
2024-02-19,Karnataka,Dharwad,0.0,0.0,0.0,0,0
2024-02-19,Karnataka,Gadag,0.0,0.0,0.0,0,0
2024-02-19,Karnataka,Gulbarga,0.0006521739,0.074999996,0.089999996,0,0
2024-02-19,Karnataka,Hassan,0.005409836,0.32999998,0.32999998,0,0
2024-02-19,Karnataka,Haveri,0.005595238,0.17999999,0.235,0,0
2024-02-19,Karnataka,Kodagu,2.4604545,12.47,81.195,0,0
2024-02-19,Karnataka,Kolar,0.007352941,0.325,0.5,0,0
2024-02-19,Karnataka,Koppal,0.0,0.0,0.0,0,0
2024-02-19,Karnataka,Mandya,0.9395238,10.634999,39.46,0,0
2024-02-19,Karnataka,Mysore,6.0072546,35.08,306.37,0,0
2024-02-19,Karnataka,Raichur,0.98152775,17.369999,70.67,0,0
2024-02-19,Karnataka,Shimoga,0.765625,12.535,49.0,0,0
2024-02-19,Karnataka,Tumkur,0.80858696,22.675,74.39,0,0
2024-02-19,Karnataka,Udupi,0.0036363637,0.12,0.12,0,0
2024-02-19,Karnataka,Uttar Kannand,0.42126435,8.58,36.649998,0,0
2024-02-19,Kerala,Alappuzha,0.0,0.0,0.0,0,0
2024-02-19,Kerala,Ernakulam,0.46763155,3.5299997,8.884999,0,0
2024-02-19,Kerala,Idukki,0.061279062,1.2199999,2.6349998,0,0
2024-02-19,Kerala,Kannur,0.5154167,3.9700003,12.37,0,0
2024-02-19,Kerala,Kasaragod,4.161471,19.77,70.745,0,0
2024-02-19,Kerala,Kollam,0.0,0.0,0.0,0,0
2024-02-19,Kerala,Kottayam,0.0,0.0,0.0,0,0
2024-02-19,Kerala,Kozhikode,0.0,0.0,0.0,0,0
2024-02-19,Kerala,Malappuram,0.0,0.0,0.0,0,0
2024-02-19,Kerala,Palakkad,1.8464102,27.059998,72.009995,0,0
2024-02-19,Kerala,Pattanamtitta,0.0,0.0,0.0,0,0
2024-02-19,Kerala,Thiruvananthapuram,4.0641665,28.285,73.155,0,0
2024-02-19,Kerala,Thrissur,9.572726,45.03999,210.59998,0,0
2024-02-19,Kerala,Wayanad,0.0,0.0,0.0,0,0
2024-02-19,Madhya Pradesh,Anuppur,0.0,0.0,0.0,0,0
2024-02-19,Madhya Pradesh,Ashoknagar,0.13181818,2.7749999,5.7999997,0,0
2024-02-19,Madhya Pradesh,Balaghat,0.13049999,3.085,10.44,0,0
2024-02-19,Madhya Pradesh,Barwani,0.059583332,0.73999995,2.86,0,0
2024-02-19,Madhya Pradesh,Betul,0.11447673,5.31,9.844999,0,0
2024-02-19,Madhya Pradesh,Bhind,0.52837205,4.75,22.72,0,0
